hhid,hhea,c,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,close,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmt,getbenefit,logc,unob_c,distt_q,pmt_q,c_q,unob_c_q,col2,col3,col4,col5,col6
145054,145,324422.6,2850.764,3031.372,5410.731,7044.141,29166.67,1,0.0,0,0.1,175.9551,4,2276.65,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,166.9414,1891.993,3225.228,12.33939,0.0,12.68980226587444,-0.0804158910226409,2,1,2,2,0.8029997221307125,0.9369517458322132,0.973773441051639,0.86877550582618,0.6786681343850913
272045,272,324526.8,1536.055,1725.468,2977.147,3884.43,20833.33,0,0.0,0,0.5,175.9551,4,1881.315,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,214.9361,1124.616,1903.487,12.55199,0.0,12.690123400313874,-0.23873981717021486,3,1,2,1,0.5426925551343008,0.7944140113505337,0.853290747186747,0.7157467335002322,0.4646660056966758
287001,287,324901.3,2504.877,2504.877,3909.228,4644.362,16666.67,0,1.0,0,0.0,171.7391,7,3790.516,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,932.1367,1544.983,12.64809,0.0,12.691276722880335,-0.30929764381547464,1,2,2,1,0.41004712692070755,0.6170756820030007,0.6569169745827933,0.582050558372024,0.3458143240665856
56015,56,325467.3,5721.059,4475.958,6892.556,7323.942,12500.0,0,0.0,0,3.0,175.9551,4,3945.058,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,2500.0,843.2736,3336.495,3827.245,12.40938,0.0,12.693017274754741,-0.12942838821235192,4,1,2,2,0.43116701621733405,0.3433829497463132,0.25890031448657763,0.4116215181904064,0.23041855102098702
157030,157,325702.4,9904.937,4758.548,11029.98,11789.29,36666.66,1,0.0,1,3.0,175.3095,5,2714.187,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,6464.4,1651.311,7378.073,8004.64,12.83815,0.0,12.69373935998142,-0.44866040753831804,4,2,2,1,0.6438439638974083,0.9601497427184115,0.9783153092139778,0.9283379360837387,0.7940112805502699
523006,523,326469.1,9093.031,3219.459,9906.41,10212.99,16666.67,0,0.0,0,5.0,175.9551,5,1265.384,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,7757.28,1628.768,8540.764,8877.239,12.57869,0.0,12.696090583097453,-0.25269654368895544,4,1,2,1,0.35635904277450464,0.5407692347489363,0.5321794947834358,0.570843397854049,0.29945105058702365
173044,173,326710.3,2294.642,2626.644,2970.341,3446.628,19444.44,1,0.0,1,2.0,175.3095,6,3439.056,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,333.3333,660.6739,853.8123,1226.247,12.83356,0.0,12.696829124487348,-0.4421455215455872,4,2,2,1,0.4820112317096908,0.7350616613896517,0.7905093137853176,0.6668320425546763,0.4204335727724389
538034,538,326819.5,6388.775,6514.191,8916.729,10289.98,19444.44,1,0.0,0,0.5,175.9551,6,7262.655,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,231.5721,1211.661,2050.817,12.8103,0.0,12.697163309710474,-0.4244544026006647,3,2,2,1,0.3704646300877988,0.6972461079197673,0.7410357612501828,0.6421434434760168,0.3894980117418291
440019,440,326940.5,1489.538,1301.001,2625.783,3344.861,23333.33,1,0.0,0,0.5,175.9551,5,1757.745,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,400.0,171.9489,1299.693,1922.79,12.60636,0.0,12.697533476136629,-0.2719013873687022,3,2,2,1,0.48142852292185323,0.8537504867904153,0.9152644745614951,0.7732489914378129,0.5346103645496857
415034,415,327059.5,7987.498,5587.591,8738.501,8798.014,41666.67,0,0.0,0,7.0,175.9551,2,1211.332,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,5000.0,3199.499,5751.003,5810.516,13.05084,0.0,12.697897390513734,-0.6032145968378533,4,3,2,1,0.5074061005025277,0.9808099424182565,0.992311781841195,0.9532338204539088,0.8777056574594143
121051,121,327216.7,788.6146,890.8477,1688.76,2268.848,18333.33,0,0.0,0,0.4,175.9551,10,1494.14,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,121.0872,734.4469,1245.39,12.68854,0.0,12.698377921528081,-0.332380794653826,2,2,2,1,0.451667768093631,0.7047401635747361,0.7664992125283498,0.6433799445158351,0.40197227544514813
547008,547,327841.8,1762.368,1817.774,2965.069,3374.328,11904.76,0,1.0,1,0.1,125.7222,7,3477.111,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,-51.03806,945.6339,1510.347,12.53976,0.0,12.700286453940816,-0.21945056838344712,2,1,2,1,0.4201763789356627,0.33820731489947325,0.2334368632084104,0.40283612846240524,0.24121859632593554
523004,523,328602.0,7851.339,3909.166,8304.54,8438.449,16666.67,1,0.0,0,6.0,175.9551,7,2839.771,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,4617.429,1329.215,5070.629,5204.539,11.99052,0.0,12.702602570994049,0.19271603350896527,4,1,2,3,0.669097314743892,0.5482037483879838,0.5641812978857093,0.5633212647877057,0.3080538664421058
486134,486,328622.0,1235.884,1235.884,2734.405,3501.517,12500.0,0,1.0,0,0.0,171.7391,4,1068.69,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,1351.86,2144.961,12.67899,0.0,12.702663433044146,-0.320968941046484,1,2,2,1,0.273071580661014,0.3786937321818505,0.2857293229694066,0.4286533043697245,0.2567469417706567
344017,344,328744.0,1330.703,1321.02,2151.71,2416.174,30555.55,0,1.0,1,0.3,125.7222,6,3287.44,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,30.71262,664.323,1053.658,12.60204,0.0,12.70303461135699,-0.26317660839605495,2,2,2,1,0.8292379291812865,0.9494892438041255,0.9821730810367539,0.8857255523338105,0.721277250673627
450021,450,329218.3,1356.259,1340.816,2133.786,2373.252,19444.44,0,1.0,1,0.5,125.7222,6,3135.412,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,0.0,96.39297,645.9905,1016.993,12.96527,0.0,12.704476335547435,-0.5327821342386283,3,3,2,1,0.3762519849745371,0.7377181906784248,0.7905093137853176,0.6702102296890965,0.4277495460459783
209026,209,329291.7,6074.771,5927.938,8776.778,10275.2,12500.0,0,0.0,0,1.0,175.9551,4,3991.414,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,808.05,565.9183,2532.416,3698.023,12.65062,0.0,12.704699263066544,-0.29776302462308024,3,2,2,1,0.2923618752742789,0.329946570284424,0.2334368632084104,0.3960393630335771,0.2287209205338959
287019,287,329348.2,2207.966,2207.966,4399.98,5724.789,12500.0,0,1.0,0,0.0,171.7391,4,1909.265,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1724.365,2889.972,12.77727,0.0,12.704870828743443,-0.3920994407116787,1,2,2,1,0.2788745374568864,0.36686164951394334,0.2857293229694066,0.42084028033280774,0.25095190197431844
300089,300,329581.3,2858.687,2858.687,4313.251,4907.47,16666.67,1,1.0,0,0.0,171.7391,3,2996.194,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1115.327,1769.66,12.68157,0.0,12.705578339971044,-0.31997926580497804,1,2,2,1,0.3911954785659045,0.5996494009074637,0.6267417039764112,0.5704084576828282,0.34329956056575467
149066,149,329785.7,1338.176,1338.176,3191.279,4410.435,10000.0,1,1.0,0,0.0,171.7391,5,1446.428,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1513.595,2580.182,12.49306,1.0,12.706198328555695,-0.17869050783529694,1,1,2,2,0.3318213901287489,0.2248906487172959,0.08467160117526575,0.3306376270048929,0.20661944402245067
474035,474,329922.6,6358.974,6358.974,9430.175,11054.28,20833.33,1,1.0,0,0.0,171.7391,4,5498.71,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,1724.365,2889.972,12.31698,0.0,12.70661336047803,-0.04688214445406835,1,1,2,2,0.5541316074737288,0.7404987248956306,0.7905093137853176,0.6772045811269968,0.42715680022360875
87041,87,330023.8,2313.063,2313.063,3745.489,4575.406,14583.33,1,1.0,0,0.0,171.7391,8,4000.289,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,899.4333,1519.487,12.58361,0.0,12.706920052054175,-0.24553844678344916,1,2,2,1,0.40592972857636556,0.490213170543063,0.46775658095332523,0.4982455412589597,0.29647344624400623
292100,292,330027.8,5806.343,6665.964,9183.31,11104.37,27777.78,1,0.0,0,1.0,175.9551,3,3300.278,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,754.5577,2299.154,3853.296,12.51477,0.0,12.706932172318712,-0.19415696635517676,3,1,2,1,0.6409156654678115,0.9017231476466252,0.9469858773576916,0.8258429535837288,0.6222496497283496
403068,403,330349.7,2136.563,2254.64,2738.195,3176.855,22916.67,0,0.0,1,1.0,175.3095,8,4636.487,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,250.0,339.87,677.3705,993.7073,12.47478,0.0,12.707907069329876,-0.16334097822042715,3,1,2,2,0.7978819868487956,0.8333233731035632,0.8872981760001843,0.7528256104187585,0.5179652091862613
91007,91,330547.7,3640.584,3640.584,5617.779,6767.103,16666.67,1,1.0,0,0.0,171.7391,7,5509.127,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1070.496,1821.701,12.50124,0.0,12.708506254637381,-0.1824866108956691,1,1,2,2,0.49374228401890075,0.5885540805585466,0.5957678781846952,0.5631784428056095,0.3377764694939724
523010,523,330564.7,3337.523,2555.799,4089.052,4355.698,16666.67,1,0.0,0,4.0,175.9551,7,1793.762,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,1846.971,979.9178,2513.032,2859.803,12.05361,0.0,12.708557683108557,0.1515925149911368,4,1,2,2,0.6590508460951513,0.5902686386536862,0.5957678781846952,0.5697860793160319,0.3394722174366698
192035,192,330721.4,4063.931,3554.318,5412.503,6401.396,16666.67,1,0.0,1,1.0,175.3095,5,2505.465,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,1292.88,878.8223,2397.958,3215.929,13.26212,0.0,12.709031608094831,-0.749740437586123,3,3,2,1,0.3209891577558121,0.5826328630460658,0.5957678781846952,0.5629101103358013,0.33450534149286454
572070,572,330728.8,1908.928,2305.323,2652.921,3179.741,23333.33,1,0.0,1,2.0,175.3095,5,2204.859,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,400.0,792.8087,1024.575,1471.496,12.13521,1.0,12.709053983173106,0.09119776640140564,4,1,2,2,0.8523512742590992,0.8436841667287877,0.902011135193738,0.7611143143323608,0.5313169697589573
70075,70,330764.9,3073.024,3434.031,4872.084,5924.612,29166.67,1,0.0,0,0.5,175.9551,4,4009.271,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,214.9361,1124.616,1903.487,12.39953,0.0,12.709163130093284,-0.10593232663306651,3,1,2,2,0.7638335254728015,0.9291949847804012,0.9684609698196018,0.8584214021354385,0.6771337996994988
425070,425,331277.8,2296.37,2661.017,3814.059,4660.493,16666.67,0,0.0,0,2.0,175.9551,3,1577.513,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,666.6667,808.3948,1935.658,2743.656,12.57276,0.0,12.710712577289405,-0.23364950147592722,4,1,2,1,0.3738776771995739,0.6001365184725036,0.6267417039764112,0.5681731524581639,0.34713372583625196
569006,569,331402.2,1575.363,2564.024,2833.81,3759.438,16666.67,1,0.0,1,1.0,175.3095,5,1578.105,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,878.8223,1105.077,1923.049,12.89644,0.0,12.711088022455884,-0.47480854930475935,3,2,2,1,0.3758852000107809,0.6080466686549626,0.6267417039764112,0.568871668534127,0.35246591599594995
133042,133,331717.3,2342.414,2392.701,3781.814,4629.839,20833.33,0,0.0,0,1.0,175.9551,4,2457.165,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,500.0,350.1753,1566.992,2288.239,12.54629,0.0,12.712038379137345,-0.21257141950692393,3,1,2,1,0.5598295574445258,0.7699960316938593,0.8339350575947247,0.6974789414620547,0.4582053401248333
337010,337,331722.8,789.8591,888.8428,1411.999,1645.854,16666.67,0,1.0,1,0.6,125.7222,7,2276.529,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,110.168,545.8493,855.9947,12.53642,0.0,12.712054959383249,-0.20518970874364584,3,1,2,1,0.656605209069568,0.6155592533829074,0.6569169745827933,0.5797375747263378,0.3581362159542649
490049,490,331793.7,2749.104,3354.435,3645.074,4251.73,19444.44,0,0.0,1,3.0,175.3095,6,2073.71,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,0.0,1376.092,761.3944,1283.533,12.32045,0.0,12.712268669216447,-0.04381619771112,4,1,2,2,0.5493660830878673,0.7179977692447248,0.7664992125283498,0.6523019210465162,0.41704094147373894
249005,249,332136.9,2327.874,2327.874,4751.541,6291.251,20833.33,1,1.0,0,0.0,171.7391,4,2012.951,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1854.743,3150.726,12.38004,0.0,12.713302512303567,-0.08724923684592056,1,1,2,2,0.6349151637041306,0.769841142147245,0.8339350575947247,0.6973997235503848,0.4584620147201867
383002,383,333013.9,3240.207,4075.761,4062.084,4585.161,19444.44,1,0.0,1,4.0,175.3095,6,2466.77,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,1077.4,1657.483,1759.043,2201.43,12.35182,0.0,12.715939509833161,-0.063554084990054,4,1,2,2,0.7771295136220876,0.7087600717831746,0.7664992125283498,0.6446283860895436,0.412993924453076
309023,309,333198.5,3070.422,2482.44,5335.243,6775.48,20833.33,0,0.0,0,0.5,175.9551,4,1645.425,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,1010.063,347.3582,2827.554,4086.288,12.97412,0.0,12.716493687463972,-0.5273687747312863,3,3,2,1,0.39459560187528026,0.7594362880390709,0.8130016619155571,0.6937240238611765,0.4523721054727827
493001,493,333447.6,1904.271,1904.271,3449.413,4281.526,10000.0,0,1.0,0,0.0,171.7391,5,2058.319,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,1230.49,2013.974,12.4237,0.0,12.717241010553668,-0.11589043448118552,1,1,2,2,0.26847231959422485,0.2141260416007408,0.08467160117526575,0.3227020556348093,0.2037145821792101
383085,383,333564.3,2082.118,1829.958,2719.977,3180.02,8333.334,0,0.0,1,1.5,175.3095,10,2365.704,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,646.44,542.044,1175.053,1560.113,12.48876,0.0,12.717590929351791,-0.16408918756354574,4,1,2,2,0.43493128365607137,0.13424146279074187,0.017762994700007355,0.26470520744261783,0.17426812659720334
406042,406,333884.9,1411.861,1427.183,2340.839,2895.764,8333.333,0,0.0,0,1.0,175.9551,6,2154.096,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,233.4502,711.3279,1192.159,12.69552,0.0,12.718551601788455,-0.3174156869376539,3,2,2,1,0.18334096388052096,0.13718795673948225,0.017762994700007355,0.2666152564709266,0.17742140987533406
500051,500,334172.6,2125.574,2125.574,5006.285,6898.567,25000.0,0,1.0,0,0.0,171.7391,2,1485.212,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,0.0,0.0,2341.431,3991.371,12.85273,0.0,12.719412904948095,-0.43386666023560494,1,2,2,1,0.44376876212475885,0.8708577846758775,0.9271252938093055,0.7908751849221284,0.575717576226555
372011,372,334383.3,4367.541,5958.215,4997.841,5267.657,23333.33,0,0.0,1,7.0,175.3095,5,2533.207,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,1292.88,2807.688,1823.745,2067.504,12.88118,0.0,12.720043218754244,-0.45446612993698565,4,2,2,1,0.5612674406410011,0.8175785090717058,0.8710711540853322,0.7337072958781785,0.5117060231634217
157049,157,334556.0,7206.284,5822.833,8422.863,9275.944,8333.333,0,0.0,1,2.0,175.3095,6,5147.015,8.711562,-0.7913247,0.1845431,40.21196,-3.331221,0.6020159,8.021887,-0.7278951,2693.5,1067.715,3534.646,4136.537,12.78285,0.0,12.720559558589073,-0.3805745840460837,4,2,2,1,0.2146539170018121,0.1093319029019453,0.01450760766030445,0.2426251095409309,0.1522251223980271
125018,125,334585.7,2452.722,2949.837,4287.504,5374.984,16666.67,0,0.0,0,1.0,175.9551,5,2323.512,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,452.7346,1379.492,2311.978,12.71383,0.0,12.720648329024453,-0.3289821349572932,3,2,2,1,0.3924713840714431,0.5894576230779895,0.5957678781846952,0.5600709522880983,0.34618583131484226
554026,554,334766.1,4301.552,4301.552,5777.313,6093.399,29166.67,0,1.0,0,0.0,171.7391,4,3719.623,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,0.0,1165.607,1772.455,13.0151,0.0,12.721187357990589,-0.5532549470214896,1,3,2,1,0.46304401492050706,0.9194583719583419,0.962287593675354,0.8492888718861163,0.668580741659769
363004,363,334798.1,1054.407,1088.111,1979.251,2344.716,16666.67,0,1.0,1,0.3,125.7222,5,2231.987,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,36.85514,797.1876,1264.39,12.64884,0.0,12.721282942551486,-0.27985108451798446,2,2,2,1,0.5874397897163932,0.6038664502115945,0.6267417039764112,0.5724490406120604,0.356221601256015
220003,220,335464.3,5076.253,6224.181,7527.376,8717.341,27777.78,1,0.0,0,2.5,175.9551,3,2396.174,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,1566.923,1926.648,3108.285,12.79302,0.0,12.72327082138635,-0.38545231591564644,4,2,2,1,0.5039807757584778,0.8974906516596869,0.9469858773576916,0.8190523053361102,0.6276613509381975
117019,117,336170.6,1851.257,1851.257,3582.268,4682.157,13888.89,1,1.0,0,0.0,171.7391,6,2401.219,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1261.329,2150.152,12.50372,0.0,12.725374048185207,-0.16746942765008122,1,1,2,2,0.42707217892998656,0.4369393788500456,0.37319437176034986,0.4646934908702978,0.28349698406417667
520100,520,336848.7,4802.655,5025.467,5713.094,6370.854,16666.67,1,0.0,1,1.0,175.3095,7,9824.752,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,388.4229,488.4234,849.9512,12.85098,0.0,12.727389147096812,-0.42458454388168043,3,2,2,1,0.36875304512840906,0.5580254121834357,0.5641812978857093,0.5415401817297534,0.32965789408432955
88020,88,337230.2,1199.199,1277.087,2680.084,3648.77,13888.89,1,0.0,0,0.3,175.9551,6,1297.039,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,171.8457,1236.495,2100.484,12.70194,0.0,12.728521062190822,-0.3122369193338237,2,2,2,1,0.3396206631184667,0.4410602461173906,0.4041681975520659,0.46687548202488505,0.28768634484773153
589021,589,337292.1,3080.966,2738.388,3930.833,4300.446,19444.44,1,0.0,0,2.5,175.9551,6,3747.69,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,484.7852,596.0795,961.6624,12.38737,1.0,12.72870459948877,-0.07731689704596079,4,1,2,2,0.5189002536470574,0.7003063779018265,0.7410357612501828,0.6454280698048851,0.4145019015249281
313049,313,337301.6,2681.846,2681.846,4867.501,6217.516,27777.78,1,1.0,0,0.0,171.7391,3,2810.846,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1530.221,2599.448,12.55233,0.0,12.728732764590225,-0.20038416559659034,1,1,2,1,0.6246203223269912,0.9066695287802696,0.9551604917788734,0.8316877377694495,0.6451727003405596
121018,121,337321.4,4332.159,4557.819,6827.309,8316.524,23333.33,0,0.0,0,0.2,175.9551,5,4324.634,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,170.0078,1498.694,2550.382,12.43869,0.0,12.72879146404164,-0.11552572632811042,2,1,2,2,0.654614637948019,0.8135648352184681,0.8710711540853322,0.7369644235505902,0.5123640723788686
440004,440,337357.2,2181.963,2530.96,3682.193,4525.929,16666.67,0,0.0,0,2.0,175.9551,3,1466.77,8.711562,-0.7913247,-0.2791554,40.21196,-3.331221,-0.6989908,8.021887,-0.7278951,666.6667,808.3948,1935.658,2743.656,13.26279,0.0,12.728897588646847,-0.7303744203012457,4,3,2,1,0.31605172701779183,0.5838734878005531,0.5957678781846952,0.5573780238592303,0.3479500767057795
277006,277,337505.9,4336.757,4336.757,7290.209,9079.067,20833.33,0,1.0,0,0.0,171.7391,4,3750.066,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,0.0,1873.368,3187.977,12.69607,0.0,12.729338270623403,-0.3070394357100579,1,2,2,1,0.44914117226711087,0.7390974638925578,0.7905093137853176,0.6746412433271216,0.44279411183962863
101039,101,337507.9,2683.487,2683.487,4897.405,6275.454,27777.78,0,1.0,0,0.0,171.7391,3,2812.566,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1545.587,2630.181,12.79401,0.0,12.72934419642818,-0.3801176925670493,1,2,2,1,0.5260536396151643,0.9063816368009757,0.9551604917788734,0.8313651648330711,0.6451608308660883
492028,492,337606.3,1956.973,2204.642,2599.354,3053.348,19444.44,0,0.0,1,2.0,175.3095,6,2700.851,8.711562,-0.7913247,-0.5047958,40.21196,-3.331221,-0.6510682,8.021887,-0.7278951,416.6667,660.6739,937.1457,1309.58,12.49262,0.0,12.729635702667263,-0.15492479963784866,4,1,2,2,0.4569690827857463,0.7097233263751561,0.7664992125283498,0.6480146623080469,0.4230049718309336
586049,586,337636.9,5129.207,5720.967,6931.24,8249.003,29166.67,1,0.0,1,1.0,175.3095,4,3462.943,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,808.05,1098.528,2189.397,3211.861,13.08794,0.0,12.729726336678894,-0.5990701838231072,3,3,2,1,0.4790581214632082,0.9112122562134912,0.9551604917788734,0.83865075954646,0.662515816227405
245036,245,337680.1,4471.06,4346.214,6884.677,8284.924,29166.67,0,0.0,0,1.0,175.9551,4,2814.0,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,565.9183,1724.365,2889.972,12.39284,0.0,12.729854276594692,-0.08024900959860481,3,1,2,2,0.7317170937935653,0.915098374038165,0.9551604917788734,0.8448451929151424,0.6673912180295041
149001,149,337769.8,2480.085,2480.085,5486.435,7401.311,38888.89,1,1.0,0,0.0,171.7391,3,1608.428,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,2423.323,4101.634,12.60956,0.0,12.730119877346214,-0.24170287042006855,1,2,2,1,0.701997270944297,0.9798759370263754,0.9938581318786895,0.9401533901735487,0.8635467528816885
223046,223,338352.4,2588.175,2657.655,4651.805,5951.547,10000.0,1,0.0,0,0.2,175.9551,5,2451.829,8.711562,-0.7913247,0.2582232,40.21196,-3.331221,-0.1449791,8.021887,-0.7278951,0.0,170.0078,1498.694,2550.382,12.27418,0.0,12.731843234881852,0.010285681939988578,2,1,2,2,0.41778816606079666,0.2009728542947079,0.07281078192745548,0.312383934309184,0.20024924389917614
559036,559,338654.8,1383.555,1957.16,2682.538,3234.216,27777.78,1,1.0,1,1.0,125.7222,3,1782.393,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,504.7659,1200.318,1850.661,12.90024,0.0,12.732736578468483,-0.455995605852042,3,2,2,1,0.5308798951329624,0.9110530371008546,0.9551604917788734,0.832749527701523,0.6545030099270187
401022,401,339196.1,1584.945,2403.15,2289.329,2612.792,16666.67,0,1.0,1,2.0,125.7222,7,2826.634,8.711562,-0.7913247,0.4344385,40.21196,-3.331221,0.9527218,8.021887,-0.7278951,0.0,733.0261,704.384,1027.847,13.31234,0.0,12.734333685192277,-0.7619132191089957,4,3,2,1,0.3282783168004081,0.5855486774662789,0.5957678781846952,0.5550264745798003,0.352397021302443
566024,566,339351.4,1248.764,1559.78,2054.34,2359.16,23333.33,1,1.0,1,1.0,125.7222,5,2570.844,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,0.0,302.8595,720.191,1110.396,12.67127,0.0,12.734791427657504,-0.2830801756535788,3,2,2,1,0.5902099485479294,0.8320173258608581,0.8872981760001843,0.7498909487439043,0.5366168408853188
64016,64,339443.8,2616.995,2616.995,4384.921,5467.968,26190.47,1,1.0,0,0.0,171.7391,7,3960.178,8.711562,-0.7913247,0.0,40.21196,-3.331221,0.0,8.021887,-0.7278951,0.0,0.0,1091.782,1864.273,12.44347,0.0,12.735063674722806,-0.11282041776174268,1,1,2,2,0.698327872329284,0.8802313345395604,0.9376708171407683,0.8019246188006132,0.60412010230784
572075,572,339861.1,4073.061,5487.266,5115.88,5778.004,27777.78,0,0.0,1,4.0,175.3095,3,2832.176,8.711562,-0.7913247,0.5789615,40.21196,-3.331221,0.3615767,8.021887,-0.7278951,1000.0,2051.214,1843.565,2391.04,13.48781,0.0,12.736292283709705,-0.8908927616132161,4,3,2,1,0.44406206708473034,0.8948372264148196,0.9376708171407683,0.8144897974295031,0.6347512466941442
542016,542,340121.4,1768.933,1827.027,3015.386,3779.183,16666.67,0,0.0,0,0.5,175.9551,5,2576.677,8.711562,-0.7913247,-0.1123411,40.21196,-3.331221,-0.5616105,8.021887,-0.7278951,0.0,171.9489,899.6929,1522.79,12.43587,0.0,12.737057891685541,-0.10515497567924648,3,1,2,2,0.438179158506397,0.5809237558399318,0.5957678781846952,0.557246179196509,0.3510754485670414
