hhid,hhea,consumption,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,closesubtreatment,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmtscore,getbenefit
249001,249,312902.4,2193.063,2193.063,3550.019,4476.523,10000,1,1,0,0,171.7391,5,2370.473,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,895.2681,2109.958,12.47956,0
126038,126,313849.2,1301.937,1301.937,2056.361,2530.322,13888.89,0,1,0,0,171.7391,6,2729.124,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,450.6597,1066.027,12.4318,0
219019,219,313964.3,4034.261,4034.261,5895.672,8154.209,27777.78,1,1,0,0,171.7391,3,2616.369,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1793.79,4119.948,12.74179,0
483026,483,314460.3,2000.191,2000.191,3320.921,4287.143,27777.78,0,1,0,0,171.7391,3,2096.402,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,945.2415,2219.899,12.65193,0
232063,232,314729.2,3696.258,2841.791,4726.786,5443.536,29166.67,0,0,0,1,175.9551,4,2997.421,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,350.1753,750.1082,1747.278,12.24474,0
285019,285,315218.3,3341.686,3341.686,4561.44,6110.611,16666.67,0,1,0,0,171.7391,3,3502.425,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1219.755,2768.926,12.59995,0
22003,022,315326.5,2113.964,2113.964,3083.054,3727.551,26190.47,1,1,0,0,171.7391,7,3198.965,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,692.7142,1613.587,12.40664,0
110120,110,315586.3,2773.118,3021.252,4447.255,5644.948,29166.67,1,0,0,.2,175.9551,4,2214.641,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,212.5097,1105.776,2610.829,12.46731,0
299020,299,315876.5,2292.504,2599.611,3334.62,4006.84,12500,0,0,0,.8,175.9551,4,2807.791,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,296.6539,733.6373,1714.337,12.76905,0
201039,201,316139.9,6009.866,3995.776,7526.72,9981.849,29166.67,1,1,1,3,125.7222,4,2007.237,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,4040.25,1840.038,4040.25,4040.25,13.14462,0
210034,210,317083.3,2444.603,2444.603,3734.006,4703.625,23333.33,0,1,0,0,171.7391,5,2642.361,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,969.7999,2259.021,12.2609,0
172057,172,317578.9,2262.593,1708.944,2648.115,2935.637,14583.33,1,0,1,4,175.3095,8,2065.554,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,1250,769.2051,1576.285,1840.389,12.31585,1
94098,094,317683.3,994.5256,1142.788,1741.857,2372.778,16666.67,0,0,0,.3,175.9551,5,1604.461,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,127.6003,553.9683,1305.586,12.3898,0
490027,490,317739.8,3304.068,3424.896,4119.75,4732.64,26190.47,1,0,1,3,175.3095,7,2745.899,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,923.4857,1179.508,1564.406,2090.481,12.43909,0
473014,473,317879.8,3369.901,3369.901,4251.458,4833.606,23333.33,0,1,0,0,171.7391,5,5886.662,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,633.0281,1463.706,12.27627,0
562030,562,317943.4,2112.856,3047.417,2786.599,3288.552,20833.33,0,0,1,5,175.3095,4,1367.499,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,1000,1774.539,1611.116,2097.871,12.86887,0
442008,442,318133.9,2452.703,2452.703,3985.615,5276.479,45833.33,1,1,0,0,171.7391,4,2120.893,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1212.25,2823.777,12.75471,0
592004,592,318364.6,1687.52,1687.52,2713.244,3409.016,29166.67,1,1,0,0,171.7391,4,2358.256,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,708.9311,1664.924,12.38997,0
108013,108,318381,3674.336,4037.635,5949.103,7557.236,27777.78,1,0,0,.1,175.9551,3,2274.15,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,222.5885,1456.622,3445.614,12.65467,0
442002,442,318492.1,2584.699,2584.699,3833.718,4465.137,19444.44,0,1,0,0,171.7391,6,3352.548,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,763.8024,1793.79,12.67326,0
528014,528,318502.4,1666.841,1821.284,3285.449,4293.886,30000,1,1,1,.5,125.7222,5,2123.349,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,186.9368,996.6284,589.0456,12.42008,0
201051,201,318742.8,7184.37,5275.634,9860.722,14192.57,36666.66,1,1,1,3,125.7222,5,4426.984,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,3232.2,1472.03,3232.2,3232.2,12.2262,1
456020,456,318780.9,1972.917,1968.514,2671.643,3223.327,10000,1,0,1,2,175.3095,5,1713.876,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,800,792.8087,1388.381,1877.274,12.20336,1
70042,070,318965.5,2671.064,2734.15,3464.993,3582.004,10416.67,1,0,0,.5,175.9551,8,6542.881,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,107.468,354.4655,832.4622,12.45161,0
94004,094,319202.4,2454.79,2686.529,4610.114,5977.172,27777.78,1,0,0,.1,175.9551,3,2455.403,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,137.7319,1560.954,2660.914,13.11561,0
327028,327,319210.3,5251.814,5216.545,5784.998,6011.923,8333.333,0,0,1,7,175.3095,6,2775.742,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,2693.5,2339.74,3135.888,3339.02,12.50627,0
498004,498,319412.7,2052.135,2052.135,3746.22,4781.12,30555.55,0,1,0,0,171.7391,6,2661.772,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1211.661,2050.817,12.16675,0
587001,587,320324.8,2035.702,1896.781,3333.616,3784.06,8333.333,0,1,1,.3,125.7222,6,2912.043,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,49.63467,1073.612,1702.817,13.01079,0
415057,415,320785.7,4879.854,4755.535,4879.854,4879.854,27777.78,0,0,0,11,175.9551,3,1688.346,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,2666.667,2733.242,2666.667,2666.667,12.82888,0
409005,409,320911.9,5149.433,5465.246,7515.088,8703.696,27777.78,1,0,0,2.5,175.9551,3,2005.699,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,1566.923,1926.648,3108.285,12.52827,0
85052,085,320945.3,1391.89,1391.89,2618.794,3374.657,16666.67,1,1,0,0,171.7391,5,2431.403,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,899.6929,1522.79,13.07901,0
269043,269,322138.9,1038.687,895.4846,1769.141,2055.679,13888.89,1,1,1,.5,125.7222,6,2013.368,8.711562,-.7913247,1.261605,40.21196,-3.331221,.4126862,8.021887,-.7278951,0,96.39297,645.9905,1016.993,11.74781,1
59065,059,322154.8,853.8052,853.8052,1568.138,1990.323,14583.33,0,1,0,0,171.7391,8,2386.332,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,533.4959,894.1193,12.40227,0
286020,286,322330.9,4966.94,5881.902,6881.795,7771.047,16666.67,0,0,0,2,175.9551,5,4476.819,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,783.8682,1230.49,2013.974,12.68949,0
73021,073,322375,3075.8,3075.8,4975.182,6099.135,12500,1,1,0,0,171.7391,4,4298.333,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1147.666,1949.586,12.45094,0
144044,144,324279.8,3531.738,3793.622,6269.459,7982.747,37500,1,0,0,.1,175.9551,4,2882.487,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,166.9414,1891.993,3225.228,12.63173,0
145054,145,324422.6,2850.764,3031.372,5410.731,7044.141,29166.67,1,0,0,.1,175.9551,4,2276.65,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,166.9414,1891.993,3225.228,12.33939,0
272045,272,324526.8,1536.055,1725.468,2977.147,3884.43,20833.33,0,0,0,.5,175.9551,4,1881.315,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,214.9361,1124.616,1903.487,12.55199,0
287001,287,324901.3,2504.877,2504.877,3909.228,4644.362,16666.67,0,1,0,0,171.7391,7,3790.516,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,932.1367,1544.983,12.64809,0
56015,056,325467.3,5721.059,4475.958,6892.556,7323.942,12500,0,0,0,3,175.9551,4,3945.058,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,2500,843.2736,3336.495,3827.245,12.40938,0
157030,157,325702.4,9904.937,4758.548,11029.98,11789.29,36666.66,1,0,1,3,175.3095,5,2714.187,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,6464.4,1651.311,7378.073,8004.64,12.83815,0
523006,523,326469.1,9093.031,3219.459,9906.41,10212.99,16666.67,0,0,0,5,175.9551,5,1265.384,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,7757.28,1628.768,8540.764,8877.239,12.57869,0
173044,173,326710.3,2294.642,2626.644,2970.341,3446.628,19444.44,1,0,1,2,175.3095,6,3439.056,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,333.3333,660.6739,853.8123,1226.247,12.83356,0
538034,538,326819.5,6388.775,6514.191,8916.729,10289.98,19444.44,1,0,0,.5,175.9551,6,7262.655,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,231.5721,1211.661,2050.817,12.8103,0
440019,440,326940.5,1489.538,1301.001,2625.783,3344.861,23333.33,1,0,0,.5,175.9551,5,1757.745,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,400,171.9489,1299.693,1922.79,12.60636,0
415034,415,327059.5,7987.498,5587.591,8738.501,8798.014,41666.67,0,0,0,7,175.9551,2,1211.332,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,5000,3199.499,5751.003,5810.516,13.05084,0
121051,121,327216.7,788.6146,890.8477,1688.76,2268.848,18333.33,0,0,0,.4,175.9551,10,1494.14,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,121.0872,734.4469,1245.39,12.68854,0
547008,547,327841.8,1762.368,1817.774,2965.069,3374.328,11904.76,0,1,1,.1,125.7222,7,3477.111,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,-51.03806,945.6339,1510.347,12.53976,0
523004,523,328602,7851.339,3909.166,8304.54,8438.449,16666.67,1,0,0,6,175.9551,7,2839.771,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,4617.429,1329.215,5070.629,5204.539,11.99052,0
486134,486,328622,1235.884,1235.884,2734.405,3501.517,12500,0,1,0,0,171.7391,4,1068.69,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1351.86,2144.961,12.67899,0
344017,344,328744,1330.703,1321.02,2151.71,2416.174,30555.55,0,1,1,.3,125.7222,6,3287.44,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,30.71262,664.323,1053.658,12.60204,0
450021,450,329218.3,1356.259,1340.816,2133.786,2373.252,19444.44,0,1,1,.5,125.7222,6,3135.412,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,0,96.39297,645.9905,1016.993,12.96527,0
209026,209,329291.7,6074.771,5927.938,8776.778,10275.2,12500,0,0,0,1,175.9551,4,3991.414,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,808.05,565.9183,2532.416,3698.023,12.65062,0
287019,287,329348.2,2207.966,2207.966,4399.98,5724.789,12500,0,1,0,0,171.7391,4,1909.265,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1724.365,2889.972,12.77727,0
300089,300,329581.3,2858.687,2858.687,4313.251,4907.47,16666.67,1,1,0,0,171.7391,3,2996.194,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1115.327,1769.66,12.68157,0
149066,149,329785.7,1338.176,1338.176,3191.279,4410.435,10000,1,1,0,0,171.7391,5,1446.428,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1513.595,2580.182,12.49306,1
474035,474,329922.6,6358.974,6358.974,9430.175,11054.28,20833.33,1,1,0,0,171.7391,4,5498.71,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1724.365,2889.972,12.31698,0
87041,087,330023.8,2313.063,2313.063,3745.489,4575.406,14583.33,1,1,0,0,171.7391,8,4000.289,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,899.4333,1519.487,12.58361,0
292100,292,330027.8,5806.343,6665.964,9183.31,11104.37,27777.78,1,0,0,1,175.9551,3,3300.278,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,754.5577,2299.154,3853.296,12.51477,0
403068,403,330349.7,2136.563,2254.64,2738.195,3176.855,22916.67,0,0,1,1,175.3095,8,4636.487,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,250,339.87,677.3705,993.7073,12.47478,0
91007,091,330547.7,3640.584,3640.584,5617.779,6767.103,16666.67,1,1,0,0,171.7391,7,5509.127,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1070.496,1821.701,12.50124,0
523010,523,330564.7,3337.523,2555.799,4089.052,4355.698,16666.67,1,0,0,4,175.9551,7,1793.762,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,1846.971,979.9178,2513.032,2859.803,12.05361,0
192035,192,330721.4,4063.931,3554.318,5412.503,6401.396,16666.67,1,0,1,1,175.3095,5,2505.465,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,1292.88,878.8223,2397.958,3215.929,13.26212,0
572070,572,330728.8,1908.928,2305.323,2652.921,3179.741,23333.33,1,0,1,2,175.3095,5,2204.859,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,400,792.8087,1024.575,1471.496,12.13521,1
70075,070,330764.9,3073.024,3434.031,4872.084,5924.612,29166.67,1,0,0,.5,175.9551,4,4009.271,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,214.9361,1124.616,1903.487,12.39953,0
425070,425,331277.8,2296.37,2661.017,3814.059,4660.493,16666.67,0,0,0,2,175.9551,3,1577.513,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,666.6667,808.3948,1935.658,2743.656,12.57276,0
569006,569,331402.2,1575.363,2564.024,2833.81,3759.438,16666.67,1,0,1,1,175.3095,5,1578.105,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,878.8223,1105.077,1923.049,12.89644,0
133042,133,331717.3,2342.414,2392.701,3781.814,4629.839,20833.33,0,0,0,1,175.9551,4,2457.165,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,500,350.1753,1566.992,2288.239,12.54629,0
337010,337,331722.8,789.8591,888.8428,1411.999,1645.854,16666.67,0,1,1,.6,125.7222,7,2276.529,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,110.168,545.8493,855.9947,12.53642,0
490049,490,331793.7,2749.104,3354.435,3645.074,4251.73,19444.44,0,0,1,3,175.3095,6,2073.71,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,0,1376.092,761.3944,1283.533,12.32045,0
249005,249,332136.9,2327.874,2327.874,4751.541,6291.251,20833.33,1,1,0,0,171.7391,4,2012.951,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1854.743,3150.726,12.38004,0
383002,383,333013.9,3240.207,4075.761,4062.084,4585.161,19444.44,1,0,1,4,175.3095,6,2466.77,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,1077.4,1657.483,1759.043,2201.43,12.35182,0
309023,309,333198.5,3070.422,2482.44,5335.243,6775.48,20833.33,0,0,0,.5,175.9551,4,1645.425,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,1010.063,347.3582,2827.554,4086.288,12.97412,0
493001,493,333447.6,1904.271,1904.271,3449.413,4281.526,10000,0,1,0,0,171.7391,5,2058.319,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,1230.49,2013.974,12.4237,0
383085,383,333564.3,2082.118,1829.958,2719.977,3180.02,8333.334,0,0,1,1.5,175.3095,10,2365.704,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,646.44,542.044,1175.053,1560.113,12.48876,0
406042,406,333884.9,1411.861,1427.183,2340.839,2895.764,8333.333,0,0,0,1,175.9551,6,2154.096,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,233.4502,711.3279,1192.159,12.69552,0
500051,500,334172.6,2125.574,2125.574,5006.285,6898.567,25000,0,1,0,0,171.7391,2,1485.212,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,0,0,2341.431,3991.371,12.85273,0
372011,372,334383.3,4367.541,5958.215,4997.841,5267.657,23333.33,0,0,1,7,175.3095,5,2533.207,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,1292.88,2807.688,1823.745,2067.504,12.88118,0
157049,157,334556,7206.284,5822.833,8422.863,9275.944,8333.333,0,0,1,2,175.3095,6,5147.015,8.711562,-.7913247,.1845431,40.21196,-3.331221,.6020159,8.021887,-.7278951,2693.5,1067.715,3534.646,4136.537,12.78285,0
125018,125,334585.7,2452.722,2949.837,4287.504,5374.984,16666.67,0,0,0,1,175.9551,5,2323.512,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,452.7346,1379.492,2311.978,12.71383,0
554026,554,334766.1,4301.552,4301.552,5777.313,6093.399,29166.67,0,1,0,0,171.7391,4,3719.623,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,0,1165.607,1772.455,13.0151,0
363004,363,334798.1,1054.407,1088.111,1979.251,2344.716,16666.67,0,1,1,.3,125.7222,5,2231.987,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,36.85514,797.1876,1264.39,12.64884,0
220003,220,335464.3,5076.253,6224.181,7527.376,8717.341,27777.78,1,0,0,2.5,175.9551,3,2396.174,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,1566.923,1926.648,3108.285,12.79302,0
117019,117,336170.6,1851.257,1851.257,3582.268,4682.157,13888.89,1,1,0,0,171.7391,6,2401.219,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1261.329,2150.152,12.50372,0
520100,520,336848.7,4802.655,5025.467,5713.094,6370.854,16666.67,1,0,1,1,175.3095,7,9824.752,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,388.4229,488.4234,849.9512,12.85098,0
88020,088,337230.2,1199.199,1277.087,2680.084,3648.77,13888.89,1,0,0,.3,175.9551,6,1297.039,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,171.8457,1236.495,2100.484,12.70194,0
589021,589,337292.1,3080.966,2738.388,3930.833,4300.446,19444.44,1,0,0,2.5,175.9551,6,3747.69,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,484.7852,596.0795,961.6624,12.38737,1
313049,313,337301.6,2681.846,2681.846,4867.501,6217.516,27777.78,1,1,0,0,171.7391,3,2810.846,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1530.221,2599.448,12.55233,0
121018,121,337321.4,4332.159,4557.819,6827.309,8316.524,23333.33,0,0,0,.2,175.9551,5,4324.634,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,170.0078,1498.694,2550.382,12.43869,0
440004,440,337357.2,2181.963,2530.96,3682.193,4525.929,16666.67,0,0,0,2,175.9551,3,1466.77,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,666.6667,808.3948,1935.658,2743.656,13.26279,0
277006,277,337505.9,4336.757,4336.757,7290.209,9079.067,20833.33,0,1,0,0,171.7391,4,3750.066,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1873.368,3187.977,12.69607,0
101039,101,337507.9,2683.487,2683.487,4897.405,6275.454,27777.78,0,1,0,0,171.7391,3,2812.566,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1545.587,2630.181,12.79401,0
492028,492,337606.3,1956.973,2204.642,2599.354,3053.348,19444.44,0,0,1,2,175.3095,6,2700.851,8.711562,-.7913247,-.5047958,40.21196,-3.331221,-.6510682,8.021887,-.7278951,416.6667,660.6739,937.1457,1309.58,12.49262,0
586049,586,337636.9,5129.207,5720.967,6931.24,8249.003,29166.67,1,0,1,1,175.3095,4,3462.943,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,808.05,1098.528,2189.397,3211.861,13.08794,0
245036,245,337680.1,4471.06,4346.214,6884.677,8284.924,29166.67,0,0,0,1,175.9551,4,2814,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,565.9183,1724.365,2889.972,12.39284,0
149001,149,337769.8,2480.085,2480.085,5486.435,7401.311,38888.89,1,1,0,0,171.7391,3,1608.428,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,2423.323,4101.634,12.60956,0
223046,223,338352.4,2588.175,2657.655,4651.805,5951.547,10000,1,0,0,.2,175.9551,5,2451.829,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,170.0078,1498.694,2550.382,12.27418,0
559036,559,338654.8,1383.555,1957.16,2682.538,3234.216,27777.78,1,1,1,1,125.7222,3,1782.393,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,504.7659,1200.318,1850.661,12.90024,0
401022,401,339196.1,1584.945,2403.15,2289.329,2612.792,16666.67,0,1,1,2,125.7222,7,2826.634,8.711562,-.7913247,.4344385,40.21196,-3.331221,.9527218,8.021887,-.7278951,0,733.0261,704.384,1027.847,13.31234,0
566024,566,339351.4,1248.764,1559.78,2054.34,2359.16,23333.33,1,1,1,1,125.7222,5,2570.844,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,0,302.8595,720.191,1110.396,12.67127,0
64016,064,339443.8,2616.995,2616.995,4384.921,5467.968,26190.47,1,1,0,0,171.7391,7,3960.178,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,1091.782,1864.273,12.44347,0
572075,572,339861.1,4073.061,5487.266,5115.88,5778.004,27777.78,0,0,1,4,175.3095,3,2832.176,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,1000,2051.214,1843.565,2391.04,13.48781,0
542016,542,340121.4,1768.933,1827.027,3015.386,3779.183,16666.67,0,0,0,.5,175.9551,5,2576.677,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,171.9489,899.6929,1522.79,12.43587,0
45052,045,340180.1,1855.141,1788.625,2751.638,3269.165,14583.33,1,0,0,.6,175.9551,8,4123.395,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,121.1834,556.5456,940.2186,12.20837,0
425069,425,340863.1,1933.771,1229.634,2947.265,3588.285,19444.44,0,0,0,.3,175.9551,6,2130.394,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,833.3333,106.3336,1598.444,2133.058,12.72962,0
285029,285,340888.9,2501.878,2501.878,3373.767,3656.881,27777.78,0,1,0,0,171.7391,3,2622.222,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,807.9978,1155.002,12.80571,0
286014,286,341038.1,1294.059,2254.934,2722.026,3536.029,16666.67,0,0,0,2,175.9551,5,1291.811,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,783.8682,1230.49,2013.974,12.53182,0
495098,495,341736.1,3660.806,3437.841,5368.408,6335.446,30555.55,1,0,0,1,175.9551,6,3417.361,8.711562,-.7913247,-.2791554,40.21196,-3.331221,-.6989908,8.021887,-.7278951,808.05,377.2789,1957.627,2734.698,12.59829,0
542045,542,341810.7,2058.411,2024.734,3396.036,4217.282,23333.33,1,0,0,.3,175.9551,5,2998.34,8.711562,-.7913247,-.1123411,40.21196,-3.331221,-.5616105,8.021887,-.7278951,0,127.6003,918.1326,1559.669,12.35097,0
313077,313,341930.5,4660.544,4660.544,7329.787,8886.969,27777.78,1,1,0,0,171.7391,3,4884.722,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,0,1530.221,2599.448,12.64203,0
544005,544,342280.2,9720.979,3257.239,10768.97,11481.54,27777.78,0,0,1,3,175.3095,3,1316.462,8.711562,-.7913247,.5789615,40.21196,-3.331221,.3615767,8.021887,-.7278951,8000,1702.979,8942.262,9588.434,12.99958,0
309008,309,342511.9,3171.57,3499.369,6286.115,8267.341,16666.67,0,0,0,.4,175.9551,3,1802.694,8.711562,-.7913247,.2582232,40.21196,-3.331221,-.1449791,8.021887,-.7278951,0,403.6241,2448.156,4151.301,12.80219,0
87026,087,342611.1,5282.827,5282.827,8898.622,11031.41,27777.78,1,1,0,0,171.7391,3,3426.111,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,0,2398.489,4051.966,12.45706,0
28015,028,342777.2,1097.531,1248.978,1944.167,2458.858,16666.67,1,0,0,.7,175.9551,7,2352.393,8.711562,-.7913247,0,40.21196,-3.331221,0,8.021887,-.7278951,0,154.0606,629.4665,1061.364,12.55973,0
