hhid,hhea,consumption,totcost_pc,totcost_smth_pc,totcost_3k_pc,totcost_6k_pc,benefit,showup,closesubtreatment,urban,distt,ave_waiting,hhsize,wagerate,reg_const,reg_logcon,FE,reg_const2,reg_pmt2,FE2,reg_nofe_const,reg_nofe_logcon,moneycost,moneycost_smth,moneycost_3k,moneycost_6k,pmtscore,getbenefit
310002,310,795003,3700.656,3700.656,5322.561,5456.093,12500,0,1,0,0,175.9551,4,5047.638,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,936.1569,920.2173,12.6932,0
310002,310,795003,4121.293,4095.22,5743.197,5876.729,12500,0,0,0,.2,175.9551,4,5047.638,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,118.9484,936.1569,920.2173,12.6932,0
310004,310,629373,6835.887,6835.887,8671.08,9066.689,27777.78,0,1,0,0,175.9551,3,6993.033,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,988.7805,1325.844,12.79854,0
310004,310,629373,7224.389,7503.604,9059.582,9455.191,27777.78,0,0,0,.2,175.9551,3,6993.033,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,158.5978,988.7805,1325.844,12.79854,0
310013,310,803642.8,4561.977,4601.187,6576.354,6722.102,27777.78,0,0,0,.2,175.9551,3,4229.699,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,333.3333,158.5978,1581.542,1560.29,13.0879,0
310013,310,803642.8,4134.65,4134.65,6149.027,6294.775,27777.78,0,1,0,0,175.9551,3,4229.699,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,1248.209,1226.956,13.0879,0
310021,310,712557.5,3482.725,3482.725,4867.629,5199.417,16666.67,0,1,0,0,175.9551,3,3562.788,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,967.0566,1282.396,12.8813,0
310021,310,712557.5,3947.324,3976.904,5332.229,5664.016,16666.67,0,0,0,.3,175.9551,3,3562.788,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,266.6667,205.3131,1233.723,1549.063,12.8813,0
310028,310,947269.5,18519.65,18519.65,23067.86,23662.85,16666.67,0,1,0,0,175.9551,3,18945.39,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,1205.894,1142.326,12.9325,0
310028,310,947269.5,19838.84,20261.03,24387.05,24982.04,16666.67,0,0,0,.3,175.9551,3,18945.39,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,266.6667,205.3131,1472.56,1408.992,12.9325,0
310032,310,771340.5,3994.568,3953.081,5408.83,5541.102,23333.33,0,0,0,.2,175.9551,5,6121.75,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,200,95.15869,948.9255,936.1738,12.94626,0
310032,310,771340.5,3590.51,3590.51,5004.772,5137.043,23333.33,0,1,0,0,175.9551,5,6121.75,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,748.9255,736.1738,12.94626,0
310034,310,626629.2,4375.34,4375.34,5559.37,5750.333,12500,1,1,0,0,175.9551,4,5967.897,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,692.7066,896.6256,12.47954,0
310034,310,626629.2,5121.328,5033.676,6305.356,6496.32,12500,1,0,0,.5,175.9551,4,5967.897,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,223.0634,692.7066,896.6256,12.47954,0
310037,310,1840539,3911.258,3911.258,5572.187,5714.226,12500,0,1,0,0,175.9551,4,5334.895,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,936.1569,920.2173,13.62725,0
310037,310,1840539,4383.545,4321.507,6044.474,6186.513,12500,0,0,0,.2,175.9551,4,5334.895,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,250,118.9484,1186.157,1170.217,13.62725,0
310044,310,573365.1,7006.006,7006.006,8862.264,9259.329,27777.78,1,1,0,0,175.9551,3,7167.063,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,988.7805,1325.844,12.39754,0
310044,310,573365.1,7404.176,7686.394,9260.434,9657.5,27777.78,1,0,0,.2,175.9551,3,7167.063,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,158.5978,988.7805,1325.844,12.39754,0
310047,310,643464.3,2168.981,2168.981,3129.875,3351.998,37500,0,1,0,0,175.9551,4,2958.456,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,0,0,708.9995,929.2115,12.8055,0
310047,310,643464.3,2392.596,2555.65,3353.491,3575.613,37500,0,0,0,.4,175.9551,4,2958.456,10.5349,-.9415267,.3792355,49.90754,-4.138515,.0453114,9.865076,-.8695054,125,188.6898,833.9995,1054.211,12.8055,0
322005,322,365421.1,2649.34,2434.948,3348.406,3555.504,10416.67,1,1,1,1,175.3095,8,3248.188,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,404.025,292.8506,1065.778,1310.19,12.88905,0
322005,322,365421.1,2649.34,2750.964,3248.346,3983.734,10416.67,1,0,1,1,175.3095,8,3248.188,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,404.025,599.5739,864.0142,1467.76,12.88905,0
322009,322,1017032,21844.95,19466.4,26620.65,29396.8,38888.89,0,1,1,.3,175.3095,3,11300.35,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,140.3528,2922.186,5582.573,12.86453,0
322009,322,1017032,21844.95,20862.99,24515.53,27611.5,38888.89,0,0,1,.3,175.3095,3,11300.35,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,1380.301,1076.608,2270.61,12.86453,0
322012,322,345281.9,5868.894,5610.339,7381.428,7541.339,23333.33,1,1,1,.5,175.3095,5,5231.544,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,646.44,197.3945,1816.535,2318.885,12.70994,0
322012,322,345281.9,5868.894,6314.754,6927.952,8198.016,23333.33,1,0,1,.5,175.3095,5,5231.544,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,646.44,864.7054,1344.088,2271.745,12.70994,0
322014,322,210421.8,1553.526,1966.789,2328.664,3416.372,16666.67,0,0,1,1,175.3095,7,1693.049,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,346.3072,685.2273,997.4961,1952.171,12.93847,0
322014,322,210421.8,1412.032,1392.249,2133.346,2699.401,16666.67,0,1,1,.5,175.3095,7,1693.049,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,230.8714,140.9961,530.2571,285.8847,12.93847,0
322041,322,717166.7,4006,3662.404,5237.997,5753.349,16666.67,0,1,1,.1,175.3095,7,5070.876,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,-22.61873,939.2438,1348.826,12.98994,0
322041,322,717166.7,4006,4286.042,4878.232,5718.464,16666.67,0,0,1,.1,175.3095,7,5070.876,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,566.007,501.761,1049.143,12.98994,0
322043,322,153031.5,799.5363,836.605,1302.004,1550.134,22916.67,1,1,1,.5,175.3095,8,1102.93,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,123.3716,261.9625,48.13663,12.4663,0
322043,322,153031.5,762.4021,1244.574,1348.7,2205.725,22916.67,1,0,1,.4,175.3095,8,1102.93,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,528.9679,516.6802,1298.911,12.4663,0
322044,322,305650,1574.983,1545.295,2221.136,2974.179,11666.67,1,1,1,1,175.3095,10,2484.959,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,234.2804,146.1316,0,12.09791,1
322044,322,305650,1374.186,1726.727,1920.403,2688.394,11666.67,1,0,1,.5,175.3095,10,2484.959,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,432.3527,420.4255,1053.292,12.09791,1
322049,322,646289.1,5059.167,4427.527,6234.12,6665.544,16666.67,1,1,1,.5,175.3095,7,5800.031,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,923.4857,140.9961,1792.108,2131.069,12.8745,0
322049,322,646289.1,5059.167,4933.561,5978.914,6855.501,16666.67,1,0,1,.5,175.3095,7,5800.031,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,923.4857,617.6467,1431.329,1984.795,12.8745,0
322065,322,607785.8,14267.35,11654.65,16720.2,17665.11,12500,1,1,1,.3,175.3095,4,9004.233,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,105.2646,1581.883,2236.859,12.4212,0
322065,322,607785.8,11235.73,12678.22,13254.27,15111.45,12500,1,0,1,.3,175.3095,4,9004.233,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,1035.226,883.4041,1846.645,12.4212,0
322068,322,575633.9,6422.792,6040.582,7762.73,9084.604,20833.33,1,0,1,1,175.3095,4,3654.819,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1616.1,1199.148,2518.133,3500.002,12.52798,1
322068,322,575633.9,6422.792,5406.222,8086.894,8588.247,20833.33,1,1,1,1,175.3095,4,3654.819,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1616.1,585.7011,2981.705,3420.402,12.52798,1
323003,323,1528026,12036.42,12261.16,13403.94,14999.1,16666.67,1,0,1,.5,175.3095,5,18190.79,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,800,535.0569,1202.611,1648.807,13.4922,1
323003,323,1528026,11842.78,11517.63,14073.29,15168.04,16666.67,1,1,1,.2,175.3095,5,18190.79,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,16.46531,1088.143,2079.089,13.4922,1
323004,323,1246419,3832.909,3812.011,5098.433,5944.095,13888.89,0,1,1,.3,175.3095,6,7122.393,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,166.6667,43.42329,1070.752,1893.841,13.78537,0
323004,323,1246419,4197.42,4386.683,4863.823,5626.605,13888.89,0,0,1,1,175.3095,6,7122.393,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,333.3333,494.6673,674.8963,1052.779,13.78537,0
323005,323,751232,27779.71,27568.25,31113.04,33958.82,16666.67,1,0,1,.3,175.3095,3,25041.07,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2000,854.0937,2728.836,3523.54,13.64825,0
323005,323,751232,25889.91,26240.88,29333.27,30678.74,16666.67,1,1,1,.1,175.3095,3,25041.07,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,666.6667,-32.65704,2022.752,2614.109,13.64825,0
323006,323,572490.4,5205.462,5212.769,6321.73,6725.174,23333.33,0,1,1,.5,175.3095,5,7951.256,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,400,122.1425,1152.473,1446.109,12.92771,0
323006,323,572490.4,5311.479,5807.536,6229.601,7081.808,23333.33,0,0,1,1,175.3095,5,7951.256,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,400,593.6008,846.5233,1332.567,12.92771,0
323009,323,1093345,7231.268,7444.256,9229.494,10456,12500,0,1,1,.5,175.3095,4,9111.21,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,500,152.6781,1848.029,3074.562,13.52721,0
323009,323,1093345,7807.195,8210.201,8942.859,10248.25,12500,0,0,1,1,175.3095,4,9111.21,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1000,742.001,1512.344,2079.169,13.52721,0
323011,323,578613.1,5082.159,5450.67,6088.452,7045.779,20833.33,0,0,1,.5,175.3095,4,5934.493,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,500,668.8211,1049.921,1649.242,13.51101,0
323011,323,578613.1,5032.705,4775.208,6366.732,6890.256,20833.33,0,1,1,.3,175.3095,4,5934.493,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,500,65.13493,1478.827,1884.109,13.51101,0
323019,323,976791.7,6491.128,6267.528,8249.188,9369.385,20833.33,0,1,1,1,175.3095,4,7235.494,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,362.4164,1327.78,2534.063,13.28027,0
323019,323,976791.7,7086.691,7023.26,8142.7,9344.708,20833.33,0,0,1,2,175.3095,4,7235.494,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1500,899.3013,2030.505,2615.49,13.28027,0
323022,323,573935.7,5277.635,4290.66,6320.444,7362.362,16666.67,1,0,1,1,175.3095,3,3020.714,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2000,989.3347,2744.205,3554.279,12.91476,0
323022,323,573935.7,3109.817,3136.731,4717.69,5400.018,16666.67,1,1,1,.1,175.3095,3,3020.714,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,-32.65704,1356.085,1947.442,12.91476,0
323025,323,794539.3,5717.755,5602.236,7632.338,8921.398,29166.67,0,1,1,.2,175.3095,4,7062.571,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,500,20.58164,1860.179,3098.861,13.47015,0
323025,323,794539.3,6335.464,6530.99,7330.977,8470.301,29166.67,0,0,1,1,175.3095,4,7062.571,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1000,742.001,1512.344,2079.169,13.47015,0
323031,323,486906.6,2201.331,2286.947,3317.751,4436.508,10000,0,1,1,.5,175.3095,5,3381.295,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,122.1425,935.1846,2046.038,13.00965,0
323031,323,486906.6,2314.041,2908.917,2836.447,3275.351,10000,0,0,1,1.5,175.3095,5,3381.295,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,655.0622,259.7446,578.7634,13.00965,0
327003,327,496560.3,4761.074,4074.838,5246.318,5643.109,11904.76,0,0,1,5,175.3095,7,3218.447,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1846.971,1347.112,2226.637,2674.726,12.74393,0
327003,327,496560.3,2294.896,2367.972,3572.335,4862.107,11904.76,0,1,1,.2,175.3095,7,3218.447,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,19.00685,1059.259,2321.302,12.74393,0
327004,327,569268.8,3179.862,3502.245,4460.198,4850.587,16666.67,1,1,1,1,175.3095,5,2875.095,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,468.5609,1092.484,1443.441,12.49961,0
327004,327,569268.8,4937.386,5297.373,5937.606,6940.083,16666.67,1,0,1,5,175.3095,5,2875.095,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1292.88,1885.957,2099.666,2970.321,12.49961,0
327005,327,578590.5,8541.915,6758.221,9799.932,11058.3,12500,0,0,1,5,175.3095,4,2967.131,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,4040.25,2357.447,5048.732,6137.051,13.03204,0
327005,327,578590.5,3902.268,3911.091,5771.159,6521.676,12500,0,1,1,.3,175.3095,4,2967.131,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,105.2646,1581.883,2236.859,13.03204,0
327015,327,572643.1,11251.3,9434.595,12952.68,14646.87,38888.89,0,0,1,5,175.3095,3,3181.35,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,5387,3143.262,6731.643,8182.734,13.49318,0
327015,327,572643.1,5578.669,5581.15,8098.152,9108.04,38888.89,0,1,1,.3,175.3095,3,3181.35,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,140.3528,2109.177,2982.478,13.49318,0
327018,327,624305.3,6393.362,6036.915,8422.568,9226.452,12500,0,1,1,.3,175.3095,4,4624.483,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,105.2646,1581.883,2236.859,12.64392,0
327018,327,624305.3,10559.77,9216.365,11957.16,13310.52,12500,0,0,1,5,175.3095,4,4624.483,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,3232.2,2357.447,4240.682,5329,12.64392,0
327020,327,725433.3,33434,31835.12,36405.54,38965.32,27777.78,0,0,1,5,175.3095,3,14508.67,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,5387,3143.262,6731.643,8182.734,12.92811,0
327020,327,725433.3,25441.73,24953.31,29422.12,30918.33,27777.78,0,1,1,.3,175.3095,3,14508.67,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,140.3528,2109.177,2982.478,12.92811,0
327028,327,319210.3,5251.814,4917.138,6991.5,9102.626,8333.333,0,0,1,7,175.3095,6,2775.742,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2693.5,2052.029,4161.355,5983.278,12.50627,0
327028,327,319210.3,2433.707,2935.778,3615.396,5137.664,8333.333,0,1,1,1.2,175.3095,6,2775.742,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,476.926,201.2603,0,12.50627,0
327032,327,665665.7,10611.64,10489.74,13501.3,14634.41,27777.78,0,1,1,.3,175.3095,3,6051.506,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,140.3528,2109.177,2982.478,12.99366,0
327032,327,665665.7,13309.77,15110.52,15332.98,17246.5,27777.78,0,0,1,5,175.3095,3,6051.506,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2154.8,3143.262,3499.442,4950.535,12.99366,0
327034,327,373420.1,2847.01,2940.765,3859.914,4041.614,16666.67,0,1,1,.5,175.3095,7,3788.32,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,140.9961,835.7824,1194.604,12.80536,0
327034,327,373420.1,3770.495,4038.574,4584.469,5552.905,16666.67,0,0,1,3,175.3095,7,3788.32,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,923.4857,989.2276,1558.716,2358.239,12.80536,0
327046,327,657150.8,10085.11,8747.835,11369.15,12549.93,30555.55,0,0,1,1.5,175.3095,6,8762.011,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1616.1,882.2051,2226.326,2889.777,12.48096,0
327046,327,657150.8,7288.988,7719.352,8842.28,9400.696,30555.55,0,1,1,.5,175.3095,6,8762.011,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,164.4954,1013.393,1408.847,12.48096,0
328003,328,519709.5,4156.957,5319.819,4584.645,5071.607,16666.67,0,0,1,10,175.3095,5,3937.193,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1200,2146.276,1627.688,2114.65,13.22507,0
328003,328,519709.5,2563.238,2731.544,3707.71,4826.022,16666.67,0,1,1,.7,175.3095,5,3937.193,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,190.5094,946.8958,2069.46,13.22507,0
328006,328,403931.9,3130.625,3294.016,3965.839,4110.399,23333.33,0,1,1,.7,175.3095,5,4808.713,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,190.5094,696.4786,979.7741,12.97294,0
328006,328,403931.9,4490.915,6022.3,5544.623,6729.845,23333.33,0,0,1,10,175.3095,5,4808.713,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1200,2146.276,2082.378,3107.081,12.97294,0
328008,328,183435.2,473.7686,503.862,780.6516,1007.839,15000,0,1,1,.2,175.3095,10,1567.823,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,8.232656,153.2288,70.93339,12.41714,0
328008,328,183435.2,2536.481,1159.038,3048.383,3695.38,15000,0,0,1,5,175.3095,10,1567.823,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2000,583.4903,2457.327,3046.106,12.41714,0
328014,328,467803.6,3222.735,3368.677,3490.041,3794.392,14583.33,0,0,1,10,175.3095,8,4024.117,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1250,1341.422,1517.305,1821.656,12.5527,0
328014,328,467803.6,1553.557,1629.493,2274.129,2975.567,14583.33,0,1,1,.3,175.3095,8,4024.117,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,32.56747,577.1708,1264.135,12.5527,0
328016,328,609744.1,2989.19,3087.06,4556.653,5204.808,16666.67,1,1,1,.2,175.3095,3,2903.543,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,27.44218,1330.594,1896.46,12.94701,0
328016,328,609744.1,4322.523,5497.935,5356.014,6391.202,16666.67,1,0,1,5,175.3095,3,2903.543,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1333.333,1944.968,2165.363,3063.26,12.94701,0
328026,328,510238.1,4263.063,4453.091,4719.152,5045.525,16666.67,0,0,1,5,175.3095,5,4475.773,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1200,1166.981,1528.898,1917.07,12.91113,0
328026,328,510238.1,2913.87,2893.964,4092.539,5217.439,16666.67,0,1,1,.3,175.3095,5,4475.773,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,52.10795,923.4733,2022.616,12.91113,0
328043,328,407675.6,4817.148,5064.031,6025.375,7404.866,20833.33,0,0,1,10,175.3095,4,2363.337,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2500,2682.845,3602.973,4883.851,13.3095,0
328043,328,407675.6,1923.259,1940.862,3016.795,3285.704,20833.33,0,1,1,.3,175.3095,4,2363.337,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,65.13493,939.4621,1362.445,13.3095,0
328044,328,209861.2,4494.058,4709.26,6092.882,7969.389,23333.33,0,0,1,10,175.3095,5,3179.715,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2000,2146.276,3352.829,4968.563,12.74842,0
328044,328,209861.2,2070.095,2071.042,3005.176,4101.283,23333.33,0,1,1,.3,175.3095,5,3179.715,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,52.10795,290.756,110.4635,12.74842,0
328048,328,562119.1,4200.612,4392.538,4734.61,5258.704,13888.89,0,0,1,10,175.3095,6,3876.683,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1666.667,1788.563,2137.571,2641.41,12.70491,0
328048,328,562119.1,2103.203,2094.647,2910.443,3232.125,13888.89,0,1,1,.3,175.3095,6,3876.683,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,43.42329,652.5515,922.7393,12.70491,0
328053,328,352416.7,3679.25,3242.17,4338.616,5109.637,13888.89,0,0,1,5,175.3095,6,3709.649,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1666.667,972.4838,2204.31,2860.556,12.97808,0
328053,328,352416.7,2115.629,2259.984,2696.754,2863.243,13888.89,0,1,1,1,175.3095,6,3709.649,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,241.6109,545.9669,747.6146,12.97808,0
336003,336,517745,2327.933,2371.553,3149.322,3905.701,15277.78,1,1,1,.5,175.3095,12,5310.206,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,82.2477,629.7299,1377.751,12.66206,0
336003,336,517745,3105.017,3766.6,3354.055,3641.092,15277.78,1,0,1,7,175.3095,12,5310.206,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,538.7,1026.014,786.7808,1074.775,12.66206,0
336010,336,402254,3358.924,3738.215,5450.897,6072.14,16666.67,0,1,1,.6,175.3095,3,1915.495,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,421.6255,1913.062,2713.216,13.72183,0
336010,336,402254,6029.663,5431.245,7598.831,9539.753,16666.67,0,0,1,2,175.3095,3,1915.495,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2154.8,1937.814,3509.221,5246.992,13.72183,0
336017,336,632829.3,9176.499,9341.651,11527.4,12223.6,38888.89,0,1,1,1,175.3095,3,4867.918,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1077.4,780.9348,2898.206,3483.136,13.66709,0
336017,336,632829.3,11128.01,12102.38,13040.98,14886.53,38888.89,0,0,1,4,175.3095,3,4867.918,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,2154.8,2710.013,3463.96,4879.568,13.66709,0
336026,336,859633.9,7337.035,6269.881,10020.16,11978.17,20833.33,0,1,1,.6,175.3095,4,4584.714,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1616.1,316.2191,3788.104,5763.76,13.5624,0
336026,336,859633.9,10378.63,7724.473,11774.11,13351.35,20833.33,0,0,1,2,175.3095,4,4584.714,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,4040.25,1453.361,4897.599,5842.993,13.5624,0
336027,336,712300.6,10621.82,10356.17,12169.09,13637.19,12500,0,0,1,3.5,175.3095,4,5935.838,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1616.1,1878.882,2584.664,3633.064,13.47288,0
336027,336,712300.6,8206.314,8875.38,9838.389,10160.52,12500,0,1,1,1.5,175.3095,4,5935.838,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,0,903.6043,1211.12,1495.333,13.47288,0
336043,336,1297683,11441.68,11879.09,13989.77,15383.01,30000,0,1,1,1,175.3095,5,10814.03,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,646.44,468.5609,2363.1,3922.68,13.28676,0
336043,336,1297683,13899.66,14717.23,15848.26,18044.13,30000,0,0,1,5,175.3095,5,10814.03,10.5349,-.9415267,.7357267,49.90754,-4.138515,1.565006,9.865076,-.8695054,1939.32,1885.957,2695.635,3522.387,13.28676,0
